2017-11-15 19:14:32,28-0315937bc3ff,board,23.0
2017-11-15 19:14:32,28-0315a4b625ff,external,22.25
2017-11-15 19:14:32,28-0115926cbfff,one,22.562
2017-11-15 19:14:45,28-0315937bc3ff,board,23.0
2017-11-15 19:14:45,28-0315a4b625ff,external,22.25
2017-11-15 19:14:45,28-0115926cbfff,one,22.562
2017-11-15 19:14:57,28-0315937bc3ff,board,23.0
2017-11-15 19:14:57,28-0315a4b625ff,external,22.25
2017-11-15 19:14:57,28-0115926cbfff,one,22.562
2017-11-15 19:15:10,28-0315937bc3ff,board,22.937
2017-11-15 19:15:10,28-0315a4b625ff,external,22.25
2017-11-15 19:15:10,28-0115926cbfff,one,22.5
2017-11-15 19:15:22,28-0315937bc3ff,board,23.0
2017-11-15 19:15:22,28-0315a4b625ff,external,22.25
2017-11-15 19:15:22,28-0115926cbfff,one,22.5
2017-11-15 19:15:35,28-0315937bc3ff,board,23.0
2017-11-15 19:15:35,28-0315a4b625ff,external,22.25
2017-11-15 19:15:35,28-0115926cbfff,one,22.5
2017-11-15 19:15:47,28-0315937bc3ff,board,23.0
2017-11-15 19:15:47,28-0315a4b625ff,external,22.25
2017-11-15 19:15:47,28-0115926cbfff,one,22.5
2017-11-15 19:16:00,28-0315937bc3ff,board,22.937
2017-11-15 19:16:00,28-0315a4b625ff,external,22.25
2017-11-15 19:16:00,28-0115926cbfff,one,22.5
2017-11-15 19:16:12,28-0315937bc3ff,board,22.937
2017-11-15 19:16:12,28-0315a4b625ff,external,22.25
2017-11-15 19:16:12,28-0115926cbfff,one,22.5
2017-11-15 19:16:25,28-0315937bc3ff,board,22.937
2017-11-15 19:16:25,28-0315a4b625ff,external,22.25
2017-11-15 19:16:25,28-0115926cbfff,one,22.5
2017-11-15 19:16:37,28-0315937bc3ff,board,22.937
2017-11-15 19:16:37,28-0315a4b625ff,external,22.25
2017-11-15 19:16:37,28-0115926cbfff,one,22.5
2017-11-15 19:16:50,28-0315937bc3ff,board,22.937
2017-11-15 19:16:50,28-0315a4b625ff,external,22.25
2017-11-15 19:16:50,28-0115926cbfff,one,22.5
2017-11-15 19:17:02,28-0315937bc3ff,board,22.937
2017-11-15 19:17:02,28-0315a4b625ff,external,22.25
2017-11-15 19:17:02,28-0115926cbfff,one,22.5
2017-11-15 19:17:15,28-0315937bc3ff,board,23.0
2017-11-15 19:17:15,28-0315a4b625ff,external,22.25
2017-11-15 19:17:15,28-0115926cbfff,one,22.5
2017-11-15 19:17:27,28-0315937bc3ff,board,22.937
2017-11-15 19:17:27,28-0315a4b625ff,external,22.25
2017-11-15 19:17:27,28-0115926cbfff,one,22.5
2017-11-15 19:17:40,28-0315937bc3ff,board,22.937
2017-11-15 19:17:40,28-0315a4b625ff,external,22.25
2017-11-15 19:17:40,28-0115926cbfff,one,22.5
2017-11-15 19:17:53,28-0315937bc3ff,board,22.937
2017-11-15 19:17:53,28-0315a4b625ff,external,22.25
2017-11-15 19:17:53,28-0115926cbfff,one,22.5
2017-11-15 19:18:05,28-0315937bc3ff,board,22.937
2017-11-15 19:18:05,28-0315a4b625ff,external,22.25
2017-11-15 19:18:05,28-0115926cbfff,one,22.5
2017-11-15 19:18:18,28-0315937bc3ff,board,22.937
2017-11-15 19:18:18,28-0315a4b625ff,external,22.25
2017-11-15 19:18:18,28-0115926cbfff,one,22.5
2017-11-15 19:18:30,28-0315937bc3ff,board,22.937
2017-11-15 19:18:30,28-0315a4b625ff,external,22.25
2017-11-15 19:18:30,28-0115926cbfff,one,22.5
2017-11-15 19:18:43,28-0315937bc3ff,board,22.937
2017-11-15 19:18:43,28-0315a4b625ff,external,22.25
2017-11-15 19:18:43,28-0115926cbfff,one,22.5
2017-11-15 19:18:55,28-0315937bc3ff,board,22.937
2017-11-15 19:18:55,28-0315a4b625ff,external,22.25
2017-11-15 19:18:55,28-0115926cbfff,one,22.5
2017-11-15 19:19:08,28-0315937bc3ff,board,23.0
2017-11-15 19:19:08,28-0315a4b625ff,external,22.25
2017-11-15 19:19:08,28-0115926cbfff,one,22.562
2017-11-15 19:19:20,28-0315937bc3ff,board,23.0
2017-11-15 19:19:20,28-0315a4b625ff,external,22.25
2017-11-15 19:19:20,28-0115926cbfff,one,22.562
2017-11-15 19:19:33,28-0315937bc3ff,board,23.0
2017-11-15 19:19:33,28-0315a4b625ff,external,22.25
2017-11-15 19:19:33,28-0115926cbfff,one,22.562
2017-11-15 19:19:45,28-0315937bc3ff,board,22.937
2017-11-15 19:19:45,28-0315a4b625ff,external,22.25
2017-11-15 19:19:45,28-0115926cbfff,one,22.5
2017-11-15 19:19:58,28-0315937bc3ff,board,22.937
2017-11-15 19:19:58,28-0315a4b625ff,external,22.25
2017-11-15 19:19:58,28-0115926cbfff,one,22.5
2017-11-15 19:20:10,28-0315937bc3ff,board,22.937
2017-11-15 19:20:10,28-0315a4b625ff,external,22.25
2017-11-15 19:20:10,28-0115926cbfff,one,22.5
2017-11-15 19:20:23,28-0315937bc3ff,board,22.937
2017-11-15 19:20:23,28-0315a4b625ff,external,22.25
2017-11-15 19:20:23,28-0115926cbfff,one,22.5
2017-11-15 19:20:35,28-0315937bc3ff,board,22.937
2017-11-15 19:20:35,28-0315a4b625ff,external,22.312
2017-11-15 19:20:35,28-0115926cbfff,one,22.5
2017-11-15 19:20:48,28-0315937bc3ff,board,22.937
2017-11-15 19:20:48,28-0315a4b625ff,external,22.312
2017-11-15 19:20:48,28-0115926cbfff,one,22.5
2017-11-15 19:21:00,28-0315937bc3ff,board,22.937
2017-11-15 19:21:00,28-0315a4b625ff,external,22.312
2017-11-15 19:21:00,28-0115926cbfff,one,22.5
2017-11-15 19:21:13,28-0315937bc3ff,board,22.937
2017-11-15 19:21:13,28-0315a4b625ff,external,22.312
2017-11-15 19:21:13,28-0115926cbfff,one,22.5
2017-11-15 19:21:25,28-0315937bc3ff,board,22.937
2017-11-15 19:21:25,28-0315a4b625ff,external,22.312
2017-11-15 19:21:25,28-0115926cbfff,one,22.437
2017-11-15 19:21:39,28-0315937bc3ff,board,22.937
2017-11-15 19:21:39,28-0315a4b625ff,external,22.312
2017-11-15 19:21:39,28-0115926cbfff,one,22.437
2017-11-15 19:21:51,28-0315937bc3ff,board,22.937
2017-11-15 19:21:51,28-0315a4b625ff,external,22.312
2017-11-15 19:21:51,28-0115926cbfff,one,22.437
2017-11-18 19:06:01,28-0315937bc3ff,board,14.25
2017-11-18 19:06:01,28-0315a4b625ff,external,NO-DATA
2017-11-18 19:06:01,28-0115926cbfff,one,NO-DATA
2017-11-18 19:16:02,28-0315937bc3ff,board,14.375
2017-11-18 19:16:02,28-0315a4b625ff,external,NO-DATA
2017-11-18 19:16:02,28-0115926cbfff,one,NO-DATA
2017-11-18 19:26:03,28-0315937bc3ff,board,14.437
2017-11-18 19:26:03,28-0315a4b625ff,external,NO-DATA
2017-11-18 19:26:03,28-0115926cbfff,one,NO-DATA
2017-11-18 19:36:04,28-0315937bc3ff,board,14.375
2017-11-18 19:36:04,28-0315a4b625ff,external,NO-DATA
2017-11-18 19:36:04,28-0115926cbfff,one,NO-DATA
2017-11-18 19:46:05,28-0315937bc3ff,board,14.312
2017-11-18 19:46:05,28-0315a4b625ff,external,NO-DATA
2017-11-18 19:46:05,28-0115926cbfff,one,NO-DATA
2017-11-18 19:56:06,28-0315937bc3ff,board,14.25
2017-11-18 19:56:06,28-0315a4b625ff,external,NO-DATA
2017-11-18 19:56:06,28-0115926cbfff,one,NO-DATA
2017-11-18 20:06:07,28-0315937bc3ff,board,14.187
2017-11-18 20:06:07,28-0315a4b625ff,external,NO-DATA
2017-11-18 20:06:07,28-0115926cbfff,one,NO-DATA
2017-11-18 20:16:08,28-0315937bc3ff,board,14.125
2017-11-18 20:16:08,28-0315a4b625ff,external,NO-DATA
2017-11-18 20:16:08,28-0115926cbfff,one,NO-DATA
2017-11-18 20:26:08,28-0315937bc3ff,board,14.125
2017-11-18 20:26:08,28-0315a4b625ff,external,NO-DATA
2017-11-18 20:26:08,28-0115926cbfff,one,NO-DATA
2017-11-18 20:36:09,28-0315937bc3ff,board,14.125
2017-11-18 20:36:09,28-0315a4b625ff,external,NO-DATA
2017-11-18 20:36:09,28-0115926cbfff,one,NO-DATA
2017-11-18 20:46:10,28-0315937bc3ff,board,14.0
2017-11-18 20:46:10,28-0315a4b625ff,external,NO-DATA
2017-11-18 20:46:10,28-0115926cbfff,one,NO-DATA
2017-11-18 20:56:11,28-0315937bc3ff,board,14.0
2017-11-18 20:56:11,28-0315a4b625ff,external,NO-DATA
2017-11-18 20:56:11,28-0115926cbfff,one,NO-DATA
2017-11-18 21:06:12,28-0315937bc3ff,board,13.937
2017-11-18 21:06:12,28-0315a4b625ff,external,NO-DATA
2017-11-18 21:06:12,28-0115926cbfff,one,NO-DATA
2017-11-18 21:16:13,28-0315937bc3ff,board,13.875
2017-11-18 21:16:13,28-0315a4b625ff,external,NO-DATA
2017-11-18 21:16:13,28-0115926cbfff,one,NO-DATA
2017-11-18 21:26:14,28-0315937bc3ff,board,13.812
2017-11-18 21:26:14,28-0315a4b625ff,external,NO-DATA
2017-11-18 21:26:14,28-0115926cbfff,one,NO-DATA
2017-11-18 21:36:15,28-0315937bc3ff,board,13.812
2017-11-18 21:36:15,28-0315a4b625ff,external,NO-DATA
2017-11-18 21:36:15,28-0115926cbfff,one,NO-DATA
2017-11-18 21:46:16,28-0315937bc3ff,board,13.75
2017-11-18 21:46:16,28-0315a4b625ff,external,NO-DATA
2017-11-18 21:46:16,28-0115926cbfff,one,NO-DATA
2017-11-18 21:56:17,28-0315937bc3ff,board,13.75
2017-11-18 21:56:17,28-0315a4b625ff,external,NO-DATA
2017-11-18 21:56:17,28-0115926cbfff,one,NO-DATA
2017-11-18 22:06:18,28-0315937bc3ff,board,13.75
2017-11-18 22:06:18,28-0315a4b625ff,external,NO-DATA
2017-11-18 22:06:18,28-0115926cbfff,one,NO-DATA
2017-11-18 22:16:19,28-0315937bc3ff,board,13.687
2017-11-18 22:16:19,28-0315a4b625ff,external,NO-DATA
2017-11-18 22:16:19,28-0115926cbfff,one,NO-DATA
2017-11-18 22:26:19,28-0315937bc3ff,board,13.625
2017-11-18 22:26:19,28-0315a4b625ff,external,NO-DATA
2017-11-18 22:26:19,28-0115926cbfff,one,NO-DATA
2017-11-18 22:36:20,28-0315937bc3ff,board,13.562
2017-11-18 22:36:20,28-0315a4b625ff,external,NO-DATA
2017-11-18 22:36:20,28-0115926cbfff,one,NO-DATA
2017-11-18 22:46:21,28-0315937bc3ff,board,13.562
2017-11-18 22:46:21,28-0315a4b625ff,external,NO-DATA
2017-11-18 22:46:21,28-0115926cbfff,one,NO-DATA
2017-11-18 22:56:22,28-0315937bc3ff,board,13.5
2017-11-18 22:56:22,28-0315a4b625ff,external,NO-DATA
2017-11-18 22:56:22,28-0115926cbfff,one,NO-DATA
2017-11-18 23:06:23,28-0315937bc3ff,board,13.5
2017-11-18 23:06:23,28-0315a4b625ff,external,NO-DATA
2017-11-18 23:06:23,28-0115926cbfff,one,NO-DATA
2017-11-18 23:16:24,28-0315937bc3ff,board,13.5
2017-11-18 23:16:24,28-0315a4b625ff,external,NO-DATA
2017-11-18 23:16:24,28-0115926cbfff,one,NO-DATA
2017-11-18 23:26:25,28-0315937bc3ff,board,13.437
2017-11-18 23:26:25,28-0315a4b625ff,external,NO-DATA
2017-11-18 23:26:25,28-0115926cbfff,one,NO-DATA
2017-11-18 23:36:26,28-0315937bc3ff,board,13.375
2017-11-18 23:36:26,28-0315a4b625ff,external,NO-DATA
2017-11-18 23:36:26,28-0115926cbfff,one,NO-DATA
2017-11-18 23:46:27,28-0315937bc3ff,board,13.375
2017-11-18 23:46:27,28-0315a4b625ff,external,NO-DATA
2017-11-18 23:46:27,28-0115926cbfff,one,NO-DATA
2017-11-18 23:56:28,28-0315937bc3ff,board,13.375
2017-11-18 23:56:28,28-0315a4b625ff,external,NO-DATA
2017-11-18 23:56:28,28-0115926cbfff,one,NO-DATA
2017-11-19 00:06:29,28-0315937bc3ff,board,13.312
2017-11-19 00:06:29,28-0315a4b625ff,external,NO-DATA
2017-11-19 00:06:29,28-0115926cbfff,one,NO-DATA
2017-11-19 00:16:30,28-0315937bc3ff,board,13.312
2017-11-19 00:16:30,28-0315a4b625ff,external,NO-DATA
2017-11-19 00:16:30,28-0115926cbfff,one,NO-DATA
2017-11-19 00:26:31,28-0315937bc3ff,board,13.312
2017-11-19 00:26:31,28-0315a4b625ff,external,NO-DATA
2017-11-19 00:26:31,28-0115926cbfff,one,NO-DATA
2017-11-19 00:36:31,28-0315937bc3ff,board,13.187
2017-11-19 00:36:31,28-0315a4b625ff,external,NO-DATA
2017-11-19 00:36:31,28-0115926cbfff,one,NO-DATA
2017-11-19 00:46:32,28-0315937bc3ff,board,13.187
2017-11-19 00:46:32,28-0315a4b625ff,external,NO-DATA
2017-11-19 00:46:32,28-0115926cbfff,one,NO-DATA
2017-11-19 00:56:33,28-0315937bc3ff,board,13.187
2017-11-19 00:56:33,28-0315a4b625ff,external,NO-DATA
2017-11-19 00:56:33,28-0115926cbfff,one,NO-DATA
2017-11-19 01:06:34,28-0315937bc3ff,board,13.187
2017-11-19 01:06:34,28-0315a4b625ff,external,NO-DATA
2017-11-19 01:06:34,28-0115926cbfff,one,NO-DATA
2017-11-19 01:16:35,28-0315937bc3ff,board,13.187
2017-11-19 01:16:35,28-0315a4b625ff,external,NO-DATA
2017-11-19 01:16:35,28-0115926cbfff,one,NO-DATA
2017-11-19 01:26:36,28-0315937bc3ff,board,13.125
2017-11-19 01:26:36,28-0315a4b625ff,external,NO-DATA
2017-11-19 01:26:36,28-0115926cbfff,one,NO-DATA
2017-11-19 01:36:37,28-0315937bc3ff,board,13.125
2017-11-19 01:36:37,28-0315a4b625ff,external,NO-DATA
2017-11-19 01:36:37,28-0115926cbfff,one,NO-DATA
2017-11-19 01:46:38,28-0315937bc3ff,board,13.125
2017-11-19 01:46:38,28-0315a4b625ff,external,NO-DATA
2017-11-19 01:46:38,28-0115926cbfff,one,NO-DATA
2017-11-19 01:56:39,28-0315937bc3ff,board,13.125
2017-11-19 01:56:39,28-0315a4b625ff,external,NO-DATA
2017-11-19 01:56:39,28-0115926cbfff,one,NO-DATA
2017-11-19 02:06:40,28-0315937bc3ff,board,13.062
2017-11-19 02:06:40,28-0315a4b625ff,external,NO-DATA
2017-11-19 02:06:40,28-0115926cbfff,one,NO-DATA
2017-11-19 02:16:41,28-0315937bc3ff,board,13.062
2017-11-19 02:16:41,28-0315a4b625ff,external,NO-DATA
2017-11-19 02:16:41,28-0115926cbfff,one,NO-DATA
2017-11-19 02:26:42,28-0315937bc3ff,board,13.062
2017-11-19 02:26:42,28-0315a4b625ff,external,NO-DATA
2017-11-19 02:26:42,28-0115926cbfff,one,NO-DATA
2017-11-19 02:36:42,28-0315937bc3ff,board,13.062
2017-11-19 02:36:42,28-0315a4b625ff,external,NO-DATA
2017-11-19 02:36:42,28-0115926cbfff,one,NO-DATA
2017-11-19 02:46:43,28-0315937bc3ff,board,13.0
2017-11-19 02:46:43,28-0315a4b625ff,external,NO-DATA
2017-11-19 02:46:43,28-0115926cbfff,one,NO-DATA
2017-11-19 02:56:44,28-0315937bc3ff,board,12.937
2017-11-19 02:56:44,28-0315a4b625ff,external,NO-DATA
2017-11-19 02:56:44,28-0115926cbfff,one,NO-DATA
2017-11-19 03:06:45,28-0315937bc3ff,board,12.875
2017-11-19 03:06:45,28-0315a4b625ff,external,NO-DATA
2017-11-19 03:06:45,28-0115926cbfff,one,NO-DATA
2017-11-19 03:16:46,28-0315937bc3ff,board,12.875
2017-11-19 03:16:46,28-0315a4b625ff,external,NO-DATA
2017-11-19 03:16:46,28-0115926cbfff,one,NO-DATA
2017-11-19 03:26:47,28-0315937bc3ff,board,12.812
2017-11-19 03:26:47,28-0315a4b625ff,external,NO-DATA
2017-11-19 03:26:47,28-0115926cbfff,one,NO-DATA
2017-11-19 03:36:48,28-0315937bc3ff,board,12.812
2017-11-19 03:36:48,28-0315a4b625ff,external,NO-DATA
2017-11-19 03:36:48,28-0115926cbfff,one,NO-DATA
2017-11-19 03:46:49,28-0315937bc3ff,board,12.812
2017-11-19 03:46:49,28-0315a4b625ff,external,NO-DATA
2017-11-19 03:46:49,28-0115926cbfff,one,NO-DATA
2017-11-19 03:56:50,28-0315937bc3ff,board,12.75
2017-11-19 03:56:50,28-0315a4b625ff,external,NO-DATA
2017-11-19 03:56:50,28-0115926cbfff,one,NO-DATA
2017-11-19 04:06:51,28-0315937bc3ff,board,12.687
2017-11-19 04:06:51,28-0315a4b625ff,external,NO-DATA
2017-11-19 04:06:51,28-0115926cbfff,one,NO-DATA
2017-11-19 04:16:52,28-0315937bc3ff,board,12.625
2017-11-19 04:16:52,28-0315a4b625ff,external,NO-DATA
2017-11-19 04:16:52,28-0115926cbfff,one,NO-DATA
2017-11-19 04:26:53,28-0315937bc3ff,board,12.625
2017-11-19 04:26:53,28-0315a4b625ff,external,NO-DATA
2017-11-19 04:26:53,28-0115926cbfff,one,NO-DATA
2017-11-19 04:36:54,28-0315937bc3ff,board,12.625
2017-11-19 04:36:54,28-0315a4b625ff,external,NO-DATA
2017-11-19 04:36:54,28-0115926cbfff,one,NO-DATA
2017-11-19 04:46:54,28-0315937bc3ff,board,12.625
2017-11-19 04:46:54,28-0315a4b625ff,external,NO-DATA
2017-11-19 04:46:54,28-0115926cbfff,one,NO-DATA
2017-11-19 04:56:55,28-0315937bc3ff,board,12.562
2017-11-19 04:56:55,28-0315a4b625ff,external,NO-DATA
2017-11-19 04:56:55,28-0115926cbfff,one,NO-DATA
2017-11-19 05:06:56,28-0315937bc3ff,board,12.562
2017-11-19 05:06:56,28-0315a4b625ff,external,NO-DATA
2017-11-19 05:06:56,28-0115926cbfff,one,NO-DATA
2017-11-19 05:16:57,28-0315937bc3ff,board,12.562
2017-11-19 05:16:57,28-0315a4b625ff,external,NO-DATA
2017-11-19 05:16:57,28-0115926cbfff,one,NO-DATA
2017-11-19 05:26:58,28-0315937bc3ff,board,12.5
2017-11-19 05:26:58,28-0315a4b625ff,external,NO-DATA
2017-11-19 05:26:58,28-0115926cbfff,one,NO-DATA
2017-11-19 05:36:59,28-0315937bc3ff,board,12.437
2017-11-19 05:36:59,28-0315a4b625ff,external,NO-DATA
2017-11-19 05:36:59,28-0115926cbfff,one,NO-DATA
2017-11-19 05:47:00,28-0315937bc3ff,board,12.437
2017-11-19 05:47:00,28-0315a4b625ff,external,NO-DATA
2017-11-19 05:47:00,28-0115926cbfff,one,NO-DATA
2017-11-19 05:57:01,28-0315937bc3ff,board,12.375
2017-11-19 05:57:01,28-0315a4b625ff,external,NO-DATA
2017-11-19 05:57:01,28-0115926cbfff,one,NO-DATA
2017-11-19 06:07:02,28-0315937bc3ff,board,12.375
2017-11-19 06:07:02,28-0315a4b625ff,external,NO-DATA
2017-11-19 06:07:02,28-0115926cbfff,one,NO-DATA
2017-11-19 06:17:03,28-0315937bc3ff,board,12.375
2017-11-19 06:17:03,28-0315a4b625ff,external,NO-DATA
2017-11-19 06:17:03,28-0115926cbfff,one,NO-DATA
2017-11-19 06:27:04,28-0315937bc3ff,board,12.437
2017-11-19 06:27:04,28-0315a4b625ff,external,NO-DATA
2017-11-19 06:27:04,28-0115926cbfff,one,NO-DATA
2017-11-19 06:37:05,28-0315937bc3ff,board,12.687
2017-11-19 06:37:05,28-0315a4b625ff,external,NO-DATA
2017-11-19 06:37:05,28-0115926cbfff,one,NO-DATA
2017-11-19 06:47:05,28-0315937bc3ff,board,12.812
2017-11-19 06:47:05,28-0315a4b625ff,external,NO-DATA
2017-11-19 06:47:05,28-0115926cbfff,one,NO-DATA
2017-11-19 06:57:06,28-0315937bc3ff,board,12.875
2017-11-19 06:57:06,28-0315a4b625ff,external,NO-DATA
2017-11-19 06:57:06,28-0115926cbfff,one,NO-DATA
2017-11-19 07:07:07,28-0315937bc3ff,board,13.0
2017-11-19 07:07:07,28-0315a4b625ff,external,NO-DATA
2017-11-19 07:07:07,28-0115926cbfff,one,NO-DATA
2017-11-19 07:17:08,28-0315937bc3ff,board,13.187
2017-11-19 07:17:08,28-0315a4b625ff,external,NO-DATA
2017-11-19 07:17:08,28-0115926cbfff,one,NO-DATA
2017-11-19 07:27:09,28-0315937bc3ff,board,13.312
2017-11-19 07:27:09,28-0315a4b625ff,external,NO-DATA
2017-11-19 07:27:09,28-0115926cbfff,one,NO-DATA
2017-11-19 07:37:10,28-0315937bc3ff,board,13.125
2017-11-19 07:37:10,28-0315a4b625ff,external,NO-DATA
2017-11-19 07:37:10,28-0115926cbfff,one,NO-DATA
2017-11-19 07:47:11,28-0315937bc3ff,board,13.062
2017-11-19 07:47:11,28-0315a4b625ff,external,NO-DATA
2017-11-19 07:47:11,28-0115926cbfff,one,NO-DATA
2017-11-19 07:57:12,28-0315937bc3ff,board,13.25
2017-11-19 07:57:12,28-0315a4b625ff,external,NO-DATA
2017-11-19 07:57:12,28-0115926cbfff,one,NO-DATA
2017-11-19 08:07:13,28-0315937bc3ff,board,13.937
2017-11-19 08:07:13,28-0315a4b625ff,external,NO-DATA
2017-11-19 08:07:13,28-0115926cbfff,one,NO-DATA
2017-11-19 08:17:14,28-0315937bc3ff,board,NO-DATA
2017-11-19 08:17:14,28-0315a4b625ff,external,NO-DATA
2017-11-19 08:17:14,28-0115926cbfff,one,NO-DATA
2017-11-19 08:27:14,28-0315937bc3ff,board,14.875
2017-11-19 08:27:14,28-0315a4b625ff,external,NO-DATA
2017-11-19 08:27:14,28-0115926cbfff,one,NO-DATA
2017-11-19 08:37:15,28-0315937bc3ff,board,14.937
2017-11-19 08:37:15,28-0315a4b625ff,external,1.125
2017-11-19 08:37:15,28-0115926cbfff,one,NO-DATA
2017-11-19 08:47:16,28-0315937bc3ff,board,13.812
2017-11-19 08:47:16,28-0315a4b625ff,external,2.437
2017-11-19 08:47:16,28-0115926cbfff,one,NO-DATA
2017-11-19 08:57:18,28-0315937bc3ff,board,13.125
2017-11-19 08:57:18,28-0315a4b625ff,external,1.687
2017-11-19 08:57:18,28-0115926cbfff,one,NO-DATA
2017-11-19 09:07:20,28-0315937bc3ff,board,12.25
2017-11-19 09:07:20,28-0315a4b625ff,external,1.5
2017-11-19 09:07:20,28-0115926cbfff,one,NO-DATA
2017-11-19 09:17:22,28-0315937bc3ff,board,12.75
2017-11-19 09:17:22,28-0315a4b625ff,external,1.375
2017-11-19 09:17:22,28-0115926cbfff,one,NO-DATA
2017-11-19 09:27:23,28-0315937bc3ff,board,12.875
2017-11-19 09:27:23,28-0315a4b625ff,external,1.437
2017-11-19 09:27:23,28-0115926cbfff,one,NO-DATA
2017-11-19 09:37:25,28-0315937bc3ff,board,13.187
2017-11-19 09:37:25,28-0315a4b625ff,external,1.437
2017-11-19 09:37:25,28-0115926cbfff,one,NO-DATA
2017-11-19 09:47:27,28-0315937bc3ff,board,13.562
2017-11-19 09:47:27,28-0315a4b625ff,external,1.375
2017-11-19 09:47:27,28-0115926cbfff,one,NO-DATA
2017-11-19 09:57:29,28-0315937bc3ff,board,14.062
2017-11-19 09:57:29,28-0315a4b625ff,external,1.187
2017-11-19 09:57:29,28-0115926cbfff,one,NO-DATA
2017-11-19 10:07:30,28-0315937bc3ff,board,14.187
2017-11-19 10:07:30,28-0315a4b625ff,external,1.187
2017-11-19 10:07:30,28-0115926cbfff,one,NO-DATA
2017-11-19 10:17:32,28-0315937bc3ff,board,13.875
2017-11-19 10:17:32,28-0315a4b625ff,external,1.5
2017-11-19 10:17:32,28-0115926cbfff,one,NO-DATA
2017-11-19 10:27:34,28-0315937bc3ff,board,13.5
2017-11-19 10:27:34,28-0315a4b625ff,external,1.562
2017-11-19 10:27:34,28-0115926cbfff,one,NO-DATA
2017-11-19 10:37:36,28-0315937bc3ff,board,13.125
2017-11-19 10:37:36,28-0315a4b625ff,external,1.75
2017-11-19 10:37:36,28-0115926cbfff,one,NO-DATA
2017-11-19 10:47:37,28-0315937bc3ff,board,12.562
2017-11-19 10:47:37,28-0315a4b625ff,external,1.062
2017-11-19 10:47:37,28-0115926cbfff,one,NO-DATA
2017-11-19 10:57:39,28-0315937bc3ff,board,13.062
2017-11-19 10:57:39,28-0315a4b625ff,external,1.312
2017-11-19 10:57:39,28-0115926cbfff,one,NO-DATA
2017-11-19 11:07:41,28-0315937bc3ff,board,13.062
2017-11-19 11:07:41,28-0315a4b625ff,external,1.375
2017-11-19 11:07:41,28-0115926cbfff,one,NO-DATA
2017-11-19 11:17:43,28-0315937bc3ff,board,12.75
2017-11-19 11:17:43,28-0315a4b625ff,external,1.187
2017-11-19 11:17:43,28-0115926cbfff,one,NO-DATA
2017-11-19 11:27:44,28-0315937bc3ff,board,12.5
2017-11-19 11:27:44,28-0315a4b625ff,external,1.125
2017-11-19 11:27:44,28-0115926cbfff,one,NO-DATA
2017-11-19 11:37:46,28-0315937bc3ff,board,12.062
2017-11-19 11:37:46,28-0315a4b625ff,external,1.0
2017-11-19 11:37:46,28-0115926cbfff,one,NO-DATA
2017-11-19 11:47:48,28-0315937bc3ff,board,11.0
2017-11-19 11:47:48,28-0315a4b625ff,external,2.25
2017-11-19 11:47:48,28-0115926cbfff,one,NO-DATA
2017-11-19 11:57:50,28-0315937bc3ff,board,12.5
2017-11-19 11:57:50,28-0315a4b625ff,external,1.75
2017-11-19 11:57:50,28-0115926cbfff,one,NO-DATA
2017-11-19 12:07:51,28-0315937bc3ff,board,13.312
2017-11-19 12:07:51,28-0315a4b625ff,external,1.75
2017-11-19 12:07:51,28-0115926cbfff,one,NO-DATA
2017-11-19 12:17:53,28-0315937bc3ff,board,13.812
2017-11-19 12:17:53,28-0315a4b625ff,external,1.562
2017-11-19 12:17:53,28-0115926cbfff,one,NO-DATA
2017-11-19 12:27:55,28-0315937bc3ff,board,14.187
2017-11-19 12:27:55,28-0315a4b625ff,external,1.5
2017-11-19 12:27:55,28-0115926cbfff,one,NO-DATA
2017-11-19 12:37:57,28-0315937bc3ff,board,14.562
2017-11-19 12:37:57,28-0315a4b625ff,external,1.375
2017-11-19 12:37:57,28-0115926cbfff,one,NO-DATA
2017-11-19 12:47:58,28-0315937bc3ff,board,14.875
2017-11-19 12:47:58,28-0315a4b625ff,external,1.312
2017-11-19 12:47:58,28-0115926cbfff,one,NO-DATA
2017-11-19 12:58:00,28-0315937bc3ff,board,15.687
2017-11-19 12:58:00,28-0315a4b625ff,external,1.25
2017-11-19 12:58:00,28-0115926cbfff,one,NO-DATA
2017-11-19 13:08:02,28-0315937bc3ff,board,15.625
2017-11-19 13:08:02,28-0315a4b625ff,external,1.125
2017-11-19 13:08:02,28-0115926cbfff,one,NO-DATA
2017-11-19 13:18:04,28-0315937bc3ff,board,15.375
2017-11-19 13:18:04,28-0315a4b625ff,external,1.125
2017-11-19 13:18:04,28-0115926cbfff,one,NO-DATA
2017-11-19 13:28:05,28-0315937bc3ff,board,15.25
2017-11-19 13:28:05,28-0315a4b625ff,external,1.0
2017-11-19 13:28:05,28-0115926cbfff,one,NO-DATA
2017-11-19 13:38:07,28-0315937bc3ff,board,15.187
2017-11-19 13:38:07,28-0315a4b625ff,external,0.875
2017-11-19 13:38:07,28-0115926cbfff,one,NO-DATA
2017-11-19 13:48:09,28-0315937bc3ff,board,14.937
2017-11-19 13:48:09,28-0315a4b625ff,external,0.687
2017-11-19 13:48:09,28-0115926cbfff,one,NO-DATA
2017-11-19 13:58:11,28-0315937bc3ff,board,14.937
2017-11-19 13:58:11,28-0315a4b625ff,external,0.625
2017-11-19 13:58:11,28-0115926cbfff,one,NO-DATA
2017-11-19 14:08:12,28-0315937bc3ff,board,15.125
2017-11-19 14:08:12,28-0315a4b625ff,external,0.562
